Image_ID,Spike Area Manual,Spike Area Automatic,Class
MHVWT_A70086_0_2712,3565.0,3394.0,wildtype
MHVWT_A70086_14_3356,561.0,561.0,wildtype
MHVWT_A70086_1839_236,6831.0,6831.0,wildtype
MHVWT_A70086_2900_2234,162529.0,134923.0,wildtype
MHVWT_A70086_2974_2579,4327.0,4878.0,wildtype
MHVWT_A70086_3047_851,763.0,763.0,wildtype
MHVWT_A70087_3277_3098,4590.0,4590.0,wildtype
MHVWT_A70087_74_962,4098.0,4507.0,wildtype
MHVWT_A70088_2909_2551,4243.0,4049.0,wildtype
MHVWT_A70088_3075_2988,5713.0,5903.0,wildtype
MHVWT_A70088_410_3539,74501.0,74501.0,wildtype
MHVWT_A70089_1342_2418,7060.0,7028.0,wildtype
MHVWT_A70089_382_291,48311.0,20168.0,wildtype
MHVWT_A70090_1503_272,2179.0,2179.0,wildtype
MHVWT_A70090_1623_3094,3460.0,3460.0,wildtype
MHVWT_A70090_2551_810,8137.0,8137.0,wildtype
MHVWT_A70090_3052_3029,3831.0,3951.0,wildtype
MHVWT_A70090_350_957,10534.0,12464.0,wildtype
MHVWT_A70090_396_3016,2007.0,2210.0,wildtype
MHVWT_A70091_3102_240,2301.0,2301.0,wildtype
MHVWT_A70092_3240_3167,12488.0,14102.0,wildtype
MHVWT_A70092_557_2046,5089.0,5815.0,wildtype
MHVWT_A70092_671_346,8350.0,8350.0,wildtype
MHVWT_A70093_1131_1380,4905.0,5634.0,wildtype
MHVWT_A70093_1264_2763,58368.0,58368.0,wildtype
MHVWT_A70093_2114_3700,53912.0,13048.0,wildtype
MHVWT_A70093_2151_484,149122.0,84786.0,wildtype
MHVWT_A70093_465_3034,433.0,591.0,wildtype
MHVWT_A70093_786_2156,475.0,475.0,wildtype
